世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-08 04:52,Dawn,KU_lXC3FE-c,龙鳞宝箱,燧石,flint,9
萌新天堂,2023-07-08 11:24,QuQ,KU_pGN8ReCW,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 11:38,QuQ,KU_pGN8ReCW,冰箱,火荨麻叶,firenettles,10
萌新天堂,2023-07-08 11:38,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,9
萌新天堂,2023-07-08 11:38,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,9
萌新天堂,2023-07-08 11:38,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,7
萌新天堂,2023-07-08 12:10,QuQ,KU_pGN8ReCW,冰箱,肉丸,meatballs,2
萌新天堂,2023-07-08 12:35,s1mple,KU_tO6yAntu,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-08 12:35,s1mple,KU_tO6yAntu,龙鳞宝箱,贝雷帽,walrushat,1
萌新天堂,2023-07-08 12:35,s1mple,KU_tO6yAntu,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-08 12:35,s1mple,KU_tO6yAntu,龙鳞宝箱,眼面具,eyemaskhat,-1
萌新天堂,2023-07-08 12:35,s1mple,KU_tO6yAntu,龙鳞宝箱,眼面具,eyemaskhat,1
萌新天堂,2023-07-08 12:38,s1mple,KU_tO6yAntu,冰箱,冰,ice,6
萌新天堂,2023-07-08 12:38,s1mple,KU_tO6yAntu,龙鳞宝箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:14,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:14,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:14,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:19,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:19,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:20,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:30,hansmario818,KU_95KShNOb,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-08 14:30,hansmario818,KU_95KShNOb,龙鳞宝箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:31,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-10
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,冰,ice,-6
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-11
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-2
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:32,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-08 14:33,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:33,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:33,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:33,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-08 14:33,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
