世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-26 07:35,超级豹裂,KU_XjTVXt5A,箱子,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-26 07:35,超级豹裂,KU_XjTVXt5A,箱子,懒人护符,orangeamulet,-1
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,箱子,彩虹糖豆,jellybean,-2
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,盐盒,肉,meat,5
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,盐盒,鸟腿,drumstick,1
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,盐盒,蛙腿,froglegs,1
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,盐盒,叶肉,plantmeat,2
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,盐盒,腐烂物,spoiled_food,-2
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,冰箱,腐烂物,spoiled_food,-9
萌新天堂,2023-07-26 07:38,超级豹裂,KU_XjTVXt5A,冰箱,腐烂物,spoiled_food,-2
萌新天堂,2023-07-26 07:39,超级豹裂,KU_XjTVXt5A,箱子,懒人护符,orangeamulet,1
萌新天堂,2023-07-26 07:39,超级豹裂,KU_XjTVXt5A,箱子,亮茄外壳,lunarplant_husk,2
萌新天堂,2023-07-26 07:39,超级豹裂,KU_XjTVXt5A,箱子,腐烂物,spoiled_food,2
萌新天堂,2023-07-26 07:39,超级豹裂,KU_XjTVXt5A,箱子,麋鹿鹅羽毛,goose_feather,2
萌新天堂,2023-07-26 08:45, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,1
萌新天堂,2023-07-26 08:46, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-26 08:46, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,1
萌新天堂,2023-07-26 08:49, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-26 08:50, 余季,KU_LVGZi1QK,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-07-26 08:50, 余季,KU_LVGZi1QK,龙鳞宝箱,采下的草,cutgrass,12
萌新天堂,2023-07-26 08:50, 余季,KU_LVGZi1QK,龙鳞宝箱,树枝,twigs,-25
萌新天堂,2023-07-26 08:53, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,1
萌新天堂,2023-07-26 08:55, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-26 09:01, 余季,KU_LVGZi1QK,冰箱,暖石,heatrock,1
萌新天堂,2023-07-26 10:45,Butter Rubber,KU_LnRtDhwe,箱子,石果,rock_avocado_fruit,5
萌新天堂,2023-07-26 11:00,Butter Rubber,KU_LnRtDhwe,箱子,亮茄外壳,lunarplant_husk,-2
萌新天堂,2023-07-26 11:00,Butter Rubber,KU_LnRtDhwe,箱子,石果,rock_avocado_fruit,-5
