世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-22 00:38,好栓~,KU_0cJfzoqx,龙鳞宝箱,冬帽,winterhat,-1
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,木炭,charcoal,13
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,石砖,cutstone,1
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,灰色马赛克地板,turf_mosaic_grey,4
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,茂盛地毯,turf_carpetfloor2,3
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,金块,goldnugget,6
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,电子元件,transistor,1
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,森林地皮,turf_forest,11
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,金块,goldnugget,6
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,牛毛,beefalowool,29
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,森林地皮,turf_forest,-11
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,石头,rocks,40
萌新天堂,2023-06-22 00:56,Aer_Ordo,KU_XE0s3MGe,箱子,石砖,cutstone,-1
萌新天堂,2023-06-22 00:56,小腸兒,KU_To5PnzW_,箱子,石砖,cutstone,-1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,石头,rocks,6
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,石头,rocks,-1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,11
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,11
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,木头,log,1
萌新天堂,2023-06-22 00:57,Aer_Ordo,KU_XE0s3MGe,箱子,齿轮,gears,4
萌新天堂,2023-06-22 00:58,Aer_Ordo,KU_XE0s3MGe,箱子,森林地皮,turf_forest,11
