世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-17 00:45,秋枫,KU_upUQhdjv,菌伞灯,启迪碎片,alterguardianhatshard,-1
萌新天堂,2023-07-17 00:46,秋枫,KU_upUQhdjv,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 00:46,秋枫,KU_upUQhdjv,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 00:46,秋枫,KU_upUQhdjv,箱子,步行手杖,cane,1
萌新天堂,2023-07-17 00:47,秋枫,KU_upUQhdjv,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-07-17 00:50,秋枫,KU_upUQhdjv,龙鳞宝箱,树枝,twigs,-21
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-40
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-8
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,盐盒,腐烂物,spoiled_food,-15
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,盐盒,腐烂物,spoiled_food,-40
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-9
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-17 00:53,Ns,KU_3xJ72NY-,冰箱,肉干,meat_dried,20
萌新天堂,2023-07-17 01:06,星澜,KU_tvX4yXh_,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-07-17 01:06,星澜,KU_tvX4yXh_,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-07-17 01:06,星澜,KU_tvX4yXh_,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-07-17 01:06,Ns,KU_3xJ72NY-,龙鳞宝箱,采下的草,cutgrass,31
萌新天堂,2023-07-17 01:06,Ns,KU_3xJ72NY-,龙鳞宝箱,采下的草,cutgrass,31
萌新天堂,2023-07-17 01:06,Ns,KU_3xJ72NY-,龙鳞宝箱,采下的草,cutgrass,31
萌新天堂,2023-07-17 08:41,青衫白马少年郎,KU_sdZrbiXA,箱子,蜂刺,stinger,-1
萌新天堂,2023-07-17 08:41,青衫白马少年郎,KU_sdZrbiXA,箱子,蜂刺,stinger,1
萌新天堂,2023-07-17 16:37,3352634669,KU_Pbk_GhaP,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 16:37,3352634669,KU_Pbk_GhaP,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-07-17 17:15,3214812633,KU_GNdCoXhn,冰箱,肉,meat,8
萌新天堂,2023-07-17 17:28,萨瓦迪卡,KU_tMQjizOh,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 17:28,萨瓦迪卡,KU_tMQjizOh,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-07-17 18:05,不过废物罢了,KU_B_MTLQV8,龙鳞宝箱,眼面具,eyemaskhat,-1
萌新天堂,2023-07-17 18:05,不过废物罢了,KU_B_MTLQV8,龙鳞宝箱,冬帽,winterhat,-1
萌新天堂,2023-07-17 18:05,不过废物罢了,KU_B_MTLQV8,龙鳞宝箱,眼面具,eyemaskhat,1
萌新天堂,2023-07-17 18:05,不过废物罢了,KU_B_MTLQV8,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 18:07,不过废物罢了,KU_B_MTLQV8,箱子,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 22:04,秋枫,KU_upUQhdjv,龙鳞宝箱,采下的草,cutgrass,-9
萌新天堂,2023-07-17 22:04,秋枫,KU_upUQhdjv,冰箱,冰,ice,-25
萌新天堂,2023-07-17 22:04,秋枫,KU_upUQhdjv,冰箱,冰,ice,25
萌新天堂,2023-07-17 22:04,秋枫,KU_upUQhdjv,冰箱,冰,ice,-25
萌新天堂,2023-07-17 22:04,秋枫,KU_upUQhdjv,冰箱,冰,ice,22
萌新天堂,2023-07-17 22:05,秋枫,KU_upUQhdjv,龙鳞宝箱,针线包,sewing_kit,-1
萌新天堂,2023-07-17 22:05,秋枫,KU_upUQhdjv,龙鳞宝箱,针线包,sewing_kit,-1
萌新天堂,2023-07-17 22:29,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,14
萌新天堂,2023-07-17 22:30,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,-14
萌新天堂,2023-07-17 22:31,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,16
萌新天堂,2023-07-17 22:34,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,1
萌新天堂,2023-07-17 22:34,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,-1
萌新天堂,2023-07-17 22:35,1679932190,KU_tD6Ygm8i,冰箱,肉丸,meatballs,-18
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:00,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,步行手杖,cane,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,箱子,蜂王冠,hivehat,1
萌新天堂,2023-07-17 23:02,1497,KU_kTIVBOUI,箱子,铥矿棒,ruins_bat,1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,-1
萌新天堂,2023-07-17 23:02,Ns,KU_3xJ72NY-,龙鳞宝箱,蜂王冠,hivehat,-1
