世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-16 00:40,找到渡渡鸟,KU_qE7e8mC2,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 13:37,2235853171,KU_g21JbcsS,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 18:06,童的翠梅,KU_bALbfbZi,箱子,石头,rocks,-8
萌新天堂,2023-06-16 18:06,童的翠梅,KU_bALbfbZi,箱子,石头,rocks,7
萌新天堂,2023-06-16 18:06,童的翠梅,KU_bALbfbZi,箱子,蜂王冠,hivehat,-1
萌新天堂,2023-06-16 18:46,Kana Momonogi,KU_UQsKYgwk,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 18:47,Kana Momonogi,KU_UQsKYgwk,箱子,树枝,twigs,-20
萌新天堂,2023-06-16 19:06,n2333qwq,KU_cuIT1gPZ,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 20:00,Kana Momonogi,KU_UQsKYgwk,箱子,石头,rocks,-7
萌新天堂,2023-06-16 20:00,Kana Momonogi,KU_UQsKYgwk,箱子,锤子,hammer,-1
萌新天堂,2023-06-16 20:00,Kana Momonogi,KU_UQsKYgwk,箱子,锤子,hammer,1
萌新天堂,2023-06-16 20:31,巧儿捏,KU_Qvt-jJ7c,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 20:31,巧儿捏,KU_Qvt-jJ7c,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-16 21:24,sleepingoreat,KU_iJIpbcSv,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:28,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:29,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:29,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:29,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:29,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:30,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:30,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
萌新天堂,2023-06-16 21:30,大米花,KU_XjTVYtQ0,菌伞灯,荧光果,lightbulb,1
