世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-07 01:27,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,40
萌新天堂,2023-07-07 01:27,Red_Gaga,KU_dNpFm5Ey,冰箱,桦栗果,acorn,10
萌新天堂,2023-07-07 01:27,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,-5
萌新天堂,2023-07-07 01:27,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,5
萌新天堂,2023-07-07 01:28,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,-5
萌新天堂,2023-07-07 01:28,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,5
萌新天堂,2023-07-07 02:44,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-07 02:44,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,懒人魔杖,orangestaff,-1
萌新天堂,2023-07-07 02:45,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,懒人魔杖,orangestaff,1
萌新天堂,2023-07-07 02:45,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,懒人魔杖,orangestaff,-1
萌新天堂,2023-07-07 02:45,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,燧石,flint,-37
萌新天堂,2023-07-07 02:45,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-07-07 02:45,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-07-07 02:46,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,-1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,蜂王冠,hivehat,-1
萌新天堂,2023-07-07 02:47,饺子*格里芬,KU_0PzLqnkv,龙鳞宝箱,贝雷帽,walrushat,1
萌新天堂,2023-07-07 04:30,童的翠梅,KU_bALbfbZi,龙鳞宝箱,活木头,livinglog,-15
萌新天堂,2023-07-07 04:30,童的翠梅,KU_bALbfbZi,龙鳞宝箱,活木头,livinglog,15
萌新天堂,2023-07-07 07:00,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,10
萌新天堂,2023-07-07 07:00,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,10
萌新天堂,2023-07-07 07:00,QuQ,KU_pGN8ReCW,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,9
萌新天堂,2023-07-07 08:56,闲川,KU_Xe3YI-28,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-07 08:56,闲川,KU_Xe3YI-28,冰箱,暖石,heatrock,1
萌新天堂,2023-07-07 09:10,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,2
萌新天堂,2023-07-07 10:31,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-07 10:34,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-07 10:34,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-07 10:34,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-07 12:59,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,-1
萌新天堂,2023-07-07 13:00,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,1
萌新天堂,2023-07-07 13:01,QuQ,KU_pGN8ReCW,龙鳞宝箱,犬牙,houndstooth,7
萌新天堂,2023-07-07 13:02,QuQ,KU_pGN8ReCW,龙鳞宝箱,猫尾,coontail,1
萌新天堂,2023-07-07 13:03,Ns,KU_3xJ72NY-,龙鳞宝箱,清洁扫把,reskin_tool,1
萌新天堂,2023-07-07 13:16,QuQ,KU_pGN8ReCW,冰箱,犁地草,tillweed,1
萌新天堂,2023-07-07 13:16,QuQ,KU_pGN8ReCW,冰箱,犁地草,tillweed,-1
萌新天堂,2023-07-07 13:19,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,-1
萌新天堂,2023-07-07 13:19,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,1
萌新天堂,2023-07-07 13:24,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,-1
萌新天堂,2023-07-07 13:27,QuQ,KU_pGN8ReCW,箱子,空鸟嘴壶,premiumwateringcan,1
萌新天堂,2023-07-07 13:31,QuQ,KU_pGN8ReCW,龙鳞宝箱,木头,log,3
萌新天堂,2023-07-07 13:31,QuQ,KU_pGN8ReCW,龙鳞宝箱,树枝,twigs,8
萌新天堂,2023-07-07 13:41,洗碗工必忘我,KU_DfIX63bL,龙鳞宝箱,腐烂物,spoiled_food,-9
萌新天堂,2023-07-07 13:41,洗碗工必忘我,KU_DfIX63bL,龙鳞宝箱,腐烂物,spoiled_food,-40
