世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-8
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-2
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-6
萌新天堂,2023-06-29 07:14,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-12
萌新天堂,2023-06-29 07:17,QuQ,KU_pGN8ReCW,盐盒,小肉,smallmeat,1
萌新天堂,2023-06-29 07:49,Seven,KU_mE1gpstf,箱子,树枝,twigs,-40
萌新天堂,2023-06-29 07:49,Seven,KU_mE1gpstf,箱子,石头,rocks,-19
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,1
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,石果,rock_avocado_fruit,-21
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,石果,rock_avocado_fruit,21
萌新天堂,2023-06-29 09:19,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,1
萌新天堂,2023-06-29 09:42,Red_Gaga,KU_dNpFm5Ey,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-29 09:47,Red_Gaga,KU_dNpFm5Ey,冰箱,浆果,berries,2
萌新天堂,2023-06-29 09:47,Red_Gaga,KU_dNpFm5Ey,冰箱,怪物肉干,monstermeat_dried,1
萌新天堂,2023-06-29 11:13,Red_Gaga,KU_dNpFm5Ey,箱子,猪皮,pigskin,1
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,怪物肉干,monstermeat_dried,-1
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,36
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-36
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,35
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-35
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,34
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-34
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,33
萌新天堂,2023-06-29 11:15,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-33
萌新天堂,2023-06-29 11:16,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,31
萌新天堂,2023-06-29 11:18,Red_Gaga,KU_dNpFm5Ey,冰箱,香蕉奶昔,bananajuice,1
萌新天堂,2023-06-29 11:18,Red_Gaga,KU_dNpFm5Ey,冰箱,蜜汁卤肉,honeynuggets,1
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜜汁卤肉,honeynuggets,-1
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-31
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,30
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-30
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,29
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-29
萌新天堂,2023-06-29 11:21,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,28
萌新天堂,2023-06-29 11:23,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,4
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-3
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,2
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-2
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,1
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-1
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,苏格兰高鸟蛋,talleggs,1
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,苏格兰高鸟蛋,talleggs,-1
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,香蕉奶昔,bananajuice,-1
萌新天堂,2023-06-29 11:38,Red_Gaga,KU_dNpFm5Ey,冰箱,蜂蜜,honey,-29
萌新天堂,2023-06-29 12:05,QuQ,KU_pGN8ReCW,箱子,高脚鸟蛋,tallbirdegg,1
萌新天堂,2023-06-29 12:06,QuQ,KU_pGN8ReCW,冰箱,苏格兰高鸟蛋,talleggs,2
萌新天堂,2023-06-29 12:06,QuQ,KU_pGN8ReCW,冰箱,种子,seeds,3
萌新天堂,2023-06-29 12:07,QuQ,KU_pGN8ReCW,冰箱,蜂蜜,honey,3
萌新天堂,2023-06-29 12:15,QuQ,KU_pGN8ReCW,箱子,石头,rocks,6
萌新天堂,2023-06-29 12:15,QuQ,KU_pGN8ReCW,箱子,黑色羽毛,feather_crow,1
萌新天堂,2023-06-29 12:15,QuQ,KU_pGN8ReCW,箱子,高脚鸟蛋,tallbirdegg,1
萌新天堂,2023-06-29 12:16,QuQ,KU_pGN8ReCW,箱子,燧石,flint,-12
萌新天堂,2023-06-29 12:16,Red_Gaga,KU_dNpFm5Ey,冰箱,苏格兰高鸟蛋,talleggs,2
萌新天堂,2023-06-29 12:16,Red_Gaga,KU_dNpFm5Ey,冰箱,香蕉奶昔,bananajuice,1
