世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-6
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-2
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,盐盒,腐烂物,spoiled_food,-1
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,盐盒,腐烂物,spoiled_food,-3
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,盐盒,腐烂物,spoiled_food,-20
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-40
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,25
萌新天堂,2023-07-21 00:07,1497,KU_kTIVBOUI,冰箱,腐烂物,spoiled_food,-25
萌新天堂,2023-07-21 02:59,沫小白,KU_Cps0vpxX,龙鳞宝箱,暖石,heatrock,-1
萌新天堂,2023-07-21 02:59,沫小白,KU_Cps0vpxX,冰箱,暖石,heatrock,1
