世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-08-02 11:59,机械师,KU_NKC-qta7,龙鳞宝箱,腐烂物,spoiled_food,-38
萌新天堂,2023-08-02 12:03,鱼第七秒遗忘i,KU_q87X4oUI,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-08-02 12:03,鱼第七秒遗忘i,KU_q87X4oUI,龙鳞宝箱,战斗长矛,spear_wathgrithr,-1
萌新天堂,2023-08-02 12:04,鱼第七秒遗忘i,KU_q87X4oUI,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-08-02 12:09,机械师,KU_NKC-qta7,龙鳞宝箱,腐烂物,spoiled_food,-32
萌新天堂,2023-08-02 12:09,机械师,KU_NKC-qta7,龙鳞宝箱,腐烂物,spoiled_food,31
萌新天堂,2023-08-02 12:18,月小台,KU_xb1LjWfM,龙鳞宝箱,金块,goldnugget,-13
萌新天堂,2023-08-02 12:18,月小台,KU_xb1LjWfM,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 12:18,月小台,KU_xb1LjWfM,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-08-02 12:23,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 12:23,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,26
萌新天堂,2023-08-02 12:23,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-08-02 12:23,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,17
萌新天堂,2023-08-02 12:25,机械师,KU_NKC-qta7,箱子,金块,goldnugget,-20
萌新天堂,2023-08-02 12:25,机械师,KU_NKC-qta7,箱子,金块,goldnugget,11
萌新天堂,2023-08-02 12:25,机械师,KU_NKC-qta7,箱子,牛毛,beefalowool,-9
萌新天堂,2023-08-02 12:25,机械师,KU_NKC-qta7,箱子,牛毛,beefalowool,8
萌新天堂,2023-08-02 12:27,机械师,KU_NKC-qta7,龙鳞宝箱,剃刀,razor,1
萌新天堂,2023-08-02 12:37,机械师,KU_NKC-qta7,龙鳞宝箱,腐烂物,spoiled_food,-31
萌新天堂,2023-08-02 12:37,机械师,KU_NKC-qta7,龙鳞宝箱,腐烂物,spoiled_food,28
萌新天堂,2023-08-02 12:38,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 12:38,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-3
萌新天堂,2023-08-02 12:43,机械师,KU_NKC-qta7,箱子,金块,goldnugget,-11
萌新天堂,2023-08-02 12:43,机械师,KU_NKC-qta7,箱子,金块,goldnugget,7
萌新天堂,2023-08-02 12:56,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-08-02 12:56,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-17
萌新天堂,2023-08-02 12:56,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,20
萌新天堂,2023-08-02 12:58,月小台,KU_xb1LjWfM,冰箱,采摘的蓝蘑菇,blue_cap,2
萌新天堂,2023-08-02 13:02,"知道你很急,但你先别急",KU_bzmlybNb,龙鳞宝箱,浮木桩,driftwood_log,-1
萌新天堂,2023-08-02 13:02,"知道你很急,但你先别急",KU_bzmlybNb,龙鳞宝箱,浮木桩,driftwood_log,1
萌新天堂,2023-08-02 13:05,月小台,KU_xb1LjWfM,龙鳞宝箱,猪皮,pigskin,1
萌新天堂,2023-08-02 13:05,月小台,KU_xb1LjWfM,龙鳞宝箱,猪皮,pigskin,-1
萌新天堂,2023-08-02 13:05,月小台,KU_xb1LjWfM,龙鳞宝箱,猪皮,pigskin,1
萌新天堂,2023-08-02 13:07,机械师,KU_NKC-qta7,箱子,骨头碎片,boneshard,-2
萌新天堂,2023-08-02 13:07,机械师,KU_NKC-qta7,箱子,黑色羽毛,feather_crow,-2
萌新天堂,2023-08-02 13:07,机械师,KU_NKC-qta7,箱子,黑色羽毛,feather_crow,1
萌新天堂,2023-08-02 13:07,月小台,KU_xb1LjWfM,龙鳞宝箱,皮弗娄牛铃,beef_bell,1
萌新天堂,2023-08-02 13:19,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 13:19,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,40
萌新天堂,2023-08-02 13:19,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-20
萌新天堂,2023-08-02 13:20,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 13:20,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,40
萌新天堂,2023-08-02 13:20,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-08-02 13:20,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,23
萌新天堂,2023-08-02 13:21,机械师,KU_NKC-qta7,龙鳞宝箱,亮茄外壳,lunarplant_husk,20
萌新天堂,2023-08-02 13:23,机械师,KU_NKC-qta7,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-08-02 13:27,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-08-02 13:27,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,14
萌新天堂,2023-08-02 13:30,月小台,KU_xb1LjWfM,龙鳞宝箱,石头,rocks,7
萌新天堂,2023-08-02 13:40,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-23
萌新天堂,2023-08-02 13:40,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,10
萌新天堂,2023-08-02 14:01,机械师,KU_NKC-qta7,箱子,金块,goldnugget,-20
萌新天堂,2023-08-02 14:01,机械师,KU_NKC-qta7,箱子,金块,goldnugget,9
萌新天堂,2023-08-02 14:02,机械师,KU_NKC-qta7,箱子,采下的草,cutgrass,-5
萌新天堂,2023-08-02 14:03,机械师,KU_NKC-qta7,箱子,树枝,twigs,-40
萌新天堂,2023-08-02 14:03,机械师,KU_NKC-qta7,箱子,树枝,twigs,7
萌新天堂,2023-08-02 14:10,机械师,KU_NKC-qta7,冰箱,种子,seeds,5
萌新天堂,2023-08-02 14:10,机械师,KU_NKC-qta7,龙鳞宝箱,食人花种子,lureplantbulb,1
萌新天堂,2023-08-02 14:10,机械师,KU_NKC-qta7,龙鳞宝箱,皮弗娄牛铃,beef_bell,1
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,皮弗娄牛铃,beef_bell,-1
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,皮弗娄牛铃,beef_bell,1
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,皮弗娄牛铃,beef_bell,-1
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,树枝,twigs,-40
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,-10
萌新天堂,2023-08-02 14:11,机械师,KU_NKC-qta7,龙鳞宝箱,采下的草,cutgrass,10
