世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-23 02:22,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 02:23,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 02:31,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 02:42,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 02:42,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 02:53,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 02:53,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 02:53,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:02,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 03:02,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:07,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 03:18,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:30,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 03:30,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:34,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 03:36,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:43,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 03:43,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 03:48,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 06:18,糖诗三摆手,KU_q87X4GlX,冰箱,火龙果派,dragonpie,2
萌新天堂,2023-06-23 06:20,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 06:20,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 06:20,糖诗三摆手,KU_q87X4GlX,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 06:23,糖诗三摆手,KU_q87X4GlX,冰箱,火龙果派,dragonpie,26
萌新天堂,2023-06-23 06:23,糖诗三摆手,KU_q87X4GlX,冰箱,火龙果派,dragonpie,-1
萌新天堂,2023-06-23 06:23,糖诗三摆手,KU_q87X4GlX,冰箱,火龙果派,dragonpie,-26
萌新天堂,2023-06-23 08:33,星星鲜花,KU_qSD2iN0-,冰箱,冰,ice,19
萌新天堂,2023-06-23 08:54,星星鲜花,KU_qSD2iN0-,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,10
萌新天堂,2023-06-23 08:54,星星鲜花,KU_qSD2iN0-,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,-10
萌新天堂,2023-06-23 08:54,星星鲜花,KU_qSD2iN0-,龙鳞宝箱,麋鹿鹅羽毛,goose_feather,10
萌新天堂,2023-06-23 11:17,包子,KU_euGY2aiS,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:18,1410752544,KU_mE1gp1ve,冰箱,冰,ice,-17
萌新天堂,2023-06-23 11:18,1410752544,KU_mE1gp1ve,冰箱,冰,ice,17
萌新天堂,2023-06-23 11:24,1410752544,KU_mE1gp1ve,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 11:25,1410752544,KU_mE1gp1ve,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:38,包子,KU_euGY2aiS,冰箱,苏格兰高鸟蛋,talleggs,2
萌新天堂,2023-06-23 11:40,包子,KU_euGY2aiS,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 11:41,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:43,包子,KU_euGY2aiS,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:44,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 11:45,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:45,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 11:45,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:46,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 11:46,1410752544,KU_mE1gp1ve,箱子,木头,log,-20
萌新天堂,2023-06-23 11:47,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 11:49,包子,KU_euGY2aiS,冰箱,苏格兰高鸟蛋,talleggs,-2
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,犬牙,houndstooth,-14
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,犬牙,houndstooth,-23
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,犬牙,houndstooth,21
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,-1
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,1
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,-1
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,1
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,硝石,nitre,-10
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,犬牙,houndstooth,-21
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,-1
萌新天堂,2023-06-23 11:50,包子,KU_euGY2aiS,龙鳞宝箱,不老表,pocketwatch_heal,-1
萌新天堂,2023-06-23 11:54,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 12:33,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 12:33,童的翠梅,KU_bALbfbZi,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 12:48,哈维尔的移动城堡,KU_YoXueZFC,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-23 12:53,哈维尔的移动城堡,KU_YoXueZFC,冰箱,暖石,heatrock,1
萌新天堂,2023-06-23 13:02,哈维尔的移动城堡,KU_YoXueZFC,冰箱,果冻沙拉,leafymeatsouffle,1
