世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-05 00:02,守望屁股,KU_wwUugdqX,冰箱,小风干肉,smallmeat_dried,-2
萌新天堂,2023-07-05 00:02,守望屁股,KU_wwUugdqX,冰箱,小风干肉,smallmeat_dried,1
萌新天堂,2023-07-05 00:45,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,-1
萌新天堂,2023-07-05 00:45,Ns,KU_3xJ72NY-,箱子,亮茄粉碎者,pickaxe_lunarplant,-1
萌新天堂,2023-07-05 00:48,Ns,KU_3xJ72NY-,箱子,独奏乐器,onemanband,1
萌新天堂,2023-07-05 00:48,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 00:48,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 00:48,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 00:48,Ns,KU_3xJ72NY-,箱子,堆肥,compost,14
萌新天堂,2023-07-05 00:59,Ns,KU_3xJ72NY-,箱子,独奏乐器,onemanband,-1
萌新天堂,2023-07-05 01:01,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,1
萌新天堂,2023-07-05 01:01,Ns,KU_3xJ72NY-,箱子,亮茄粉碎者,pickaxe_lunarplant,1
萌新天堂,2023-07-05 01:05,Ns,KU_3xJ72NY-,箱子,耕地机,farm_plow_item,-1
萌新天堂,2023-07-05 01:06,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,-1
萌新天堂,2023-07-05 01:06,Ns,KU_3xJ72NY-,箱子,天气风向标,staff_tornado,1
萌新天堂,2023-07-05 01:08,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,1
萌新天堂,2023-07-05 01:09,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,-1
萌新天堂,2023-07-05 01:09,Ns,KU_3xJ72NY-,箱子,干草叉,pitchfork,-1
萌新天堂,2023-07-05 01:23,Ns,KU_3xJ72NY-,箱子,耕地机,farm_plow_item,1
萌新天堂,2023-07-05 01:23,Ns,KU_3xJ72NY-,箱子,耕地机,farm_plow_item,1
萌新天堂,2023-07-05 01:23,Ns,KU_3xJ72NY-,箱子,天气风向标,staff_tornado,-1
萌新天堂,2023-07-05 01:31,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,-1
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,树枝,twigs,-2
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,硝石,nitre,-1
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,石头,rocks,-4
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,燧石,flint,-1
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,骨头碎片,boneshard,-2
萌新天堂,2023-07-05 01:33,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 01:34,Ns,KU_3xJ72NY-,箱子,堆肥,compost,-14
萌新天堂,2023-07-05 01:34,Ns,KU_3xJ72NY-,箱子,堆肥,compost,-20
萌新天堂,2023-07-05 01:53,Ns,KU_3xJ72NY-,箱子,亮茄粉碎者,pickaxe_lunarplant,-1
萌新天堂,2023-07-05 01:54,Ns,KU_3xJ72NY-,箱子,亮茄锄铲,shovel_lunarplant,1
萌新天堂,2023-07-05 01:54,Ns,KU_3xJ72NY-,箱子,干草叉,pitchfork,1
萌新天堂,2023-07-05 01:54,Ns,KU_3xJ72NY-,箱子,耕地机,farm_plow_item,-1
萌新天堂,2023-07-05 01:54,Ns,KU_3xJ72NY-,箱子,耕地机,farm_plow_item,-1
萌新天堂,2023-07-05 01:54,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 05:26,游戏人生,KU_UnXy3vtS,龙鳞宝箱,木牌,propsign,-1
萌新天堂,2023-07-05 05:26,游戏人生,KU_UnXy3vtS,龙鳞宝箱,木牌,propsign,1
萌新天堂,2023-07-05 06:42,夜夜,KU_LI3oFT2m,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-07-05 11:45,一元一户,KU_QO-bB6dU,龙鳞宝箱,燧石,flint,-19
萌新天堂,2023-07-05 11:45,一元一户,KU_QO-bB6dU,龙鳞宝箱,石头,rocks,-15
萌新天堂,2023-07-05 11:51,一元一户,KU_QO-bB6dU,箱子,采下的草,cutgrass,-40
萌新天堂,2023-07-05 11:52,一元一户,KU_QO-bB6dU,箱子,海钓竿,oceanfishingrod,-1
萌新天堂,2023-07-05 11:52,一元一户,KU_QO-bB6dU,箱子,海钓竿,oceanfishingrod,1
萌新天堂,2023-07-05 11:56,一元一户,KU_QO-bB6dU,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-05 18:44,QuQ,KU_pGN8ReCW,冰箱,肉,meat,9
萌新天堂,2023-07-05 18:45,QuQ,KU_pGN8ReCW,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-07-05 18:45,QuQ,KU_pGN8ReCW,冰箱,怪物肉,monstermeat,2
萌新天堂,2023-07-05 18:48,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,7
萌新天堂,2023-07-05 18:48,QuQ,KU_pGN8ReCW,冰箱,犁地草,tillweed,1
萌新天堂,2023-07-05 18:49,QuQ,KU_pGN8ReCW,龙鳞宝箱,石头,rocks,40
萌新天堂,2023-07-05 18:49,QuQ,KU_pGN8ReCW,龙鳞宝箱,燧石,flint,40
