世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-30 09:12,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-30 09:13,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,13
萌新天堂,2023-06-30 09:13,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,-13
萌新天堂,2023-06-30 09:13,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-06-30 09:13,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,3
萌新天堂,2023-06-30 09:13,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-06-30 09:14,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,30
萌新天堂,2023-06-30 09:55,幻滅,KU_P2T7Pk5O,菌伞灯,启迪碎片,alterguardianhatshard,1
萌新天堂,2023-06-30 09:56,幻滅,KU_P2T7Pk5O,冰箱,腐烂物,spoiled_food,-27
萌新天堂,2023-06-30 09:56,幻滅,KU_P2T7Pk5O,冰箱,腐烂物,spoiled_food,-15
萌新天堂,2023-06-30 09:56,幻滅,KU_P2T7Pk5O,冰箱,腐烂物,spoiled_food,-40
萌新天堂,2023-06-30 10:09,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-13
萌新天堂,2023-06-30 10:09,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,10
萌新天堂,2023-06-30 10:16,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,-10
萌新天堂,2023-06-30 10:17,Red_Gaga,KU_dNpFm5Ey,冰箱,腐烂物,spoiled_food,-26
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,4
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-4
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,3
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-3
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,2
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,-30
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,29
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,-29
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,28
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-2
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,1
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-4
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,3
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-3
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,2
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-2
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,1
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,-30
萌新天堂,2023-06-30 10:20,Red_Gaga,KU_dNpFm5Ey,冰箱,冰,ice,29
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,-2
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,鸟蛋,bird_egg,1
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,4
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-4
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,3
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,-3
萌新天堂,2023-06-30 10:24,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,2
