世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,羽毛笔,featherpencil,20
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,莎草纸,papyrus,25
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,黄金铲子,goldenshovel,-1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,腐烂物,spoiled_food,-9
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 00:39,幻滅,KU_P2T7Pk5O,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-12 09:24,伊吹风子,KU__CRUc70o,箱子,火炬,torch,-1
萌新天堂,2023-06-12 09:27,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,7
萌新天堂,2023-06-12 09:37,伊吹风子,KU__CRUc70o,冰箱,种子,seeds,1
萌新天堂,2023-06-12 09:37,伊吹风子,KU__CRUc70o,冰箱,腐烂物,spoiled_food,-6
萌新天堂,2023-06-12 09:40,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,10
萌新天堂,2023-06-12 09:40,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,-40
萌新天堂,2023-06-12 09:40,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,-40
萌新天堂,2023-06-12 09:40,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,-10
萌新天堂,2023-06-12 09:43,伊吹风子,KU__CRUc70o,箱子,干草叉,pitchfork,-1
萌新天堂,2023-06-12 09:46,伊吹风子,KU__CRUc70o,箱子,干草叉,pitchfork,1
萌新天堂,2023-06-12 09:48,伊吹风子,KU__CRUc70o,箱子,种子,seeds,1
萌新天堂,2023-06-12 09:48,伊吹风子,KU__CRUc70o,箱子,种子,seeds,-1
萌新天堂,2023-06-12 09:52,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,-13
萌新天堂,2023-06-12 09:52,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,1
萌新天堂,2023-06-12 09:52,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,12
萌新天堂,2023-06-12 09:52,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,-1
萌新天堂,2023-06-12 09:54,伊吹风子,KU__CRUc70o,箱子,骨头碎片,boneshard,-6
萌新天堂,2023-06-12 09:55,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,-12
萌新天堂,2023-06-12 09:55,伊吹风子,KU__CRUc70o,箱子,腐烂物,spoiled_food,6
萌新天堂,2023-06-12 09:56,伊吹风子,KU__CRUc70o,箱子,燧石,flint,-2
萌新天堂,2023-06-12 09:57,伊吹风子,KU__CRUc70o,箱子,干草叉,pitchfork,-1
萌新天堂,2023-06-12 09:59,伊吹风子,KU__CRUc70o,箱子,干草叉,pitchfork,1
萌新天堂,2023-06-12 10:01,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,40
萌新天堂,2023-06-12 10:01,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,32
萌新天堂,2023-06-12 14:48,小珍梦,KU_LnRtC-BL,冰箱,腐烂物,spoiled_food,-5
萌新天堂,2023-06-12 14:48,小珍梦,KU_LnRtC-BL,冰箱,腐烂物,spoiled_food,-9
萌新天堂,2023-06-12 14:48,小珍梦,KU_LnRtC-BL,冰箱,腐烂物,spoiled_food,-15
萌新天堂,2023-06-12 14:56,小珍梦,KU_LnRtC-BL,冰箱,腐烂物,spoiled_food,5
萌新天堂,2023-06-12 15:52,想养狗子,KU_54sjc7tj,箱子,礼物包装,giftwrap,-17
萌新天堂,2023-06-12 15:52,想养狗子,KU_54sjc7tj,箱子,礼物包装,giftwrap,-20
萌新天堂,2023-06-12 17:44,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,-40
萌新天堂,2023-06-12 17:44,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,-32
萌新天堂,2023-06-12 18:26,伊吹风子,KU__CRUc70o,冰箱,种子,seeds,-12
萌新天堂,2023-06-12 20:04,长安第一枪,KU_iC59_haS,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-12 21:04,伊吹风子,KU__CRUc70o,箱子,石果,rock_avocado_fruit,18
萌新天堂,2023-06-12 21:48,男孩,KU_fXPG_0fT,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-12 22:55,男孩,KU_fXPG_0fT,龙鳞宝箱,骨头碎片,boneshard,-2
萌新地洞,2023-06-12 07:22,DINOFOOD,KU_IiiPimWA,箱子,蜘蛛腺,spidergland,-20
萌新地洞,2023-06-12 07:22,DINOFOOD,KU_IiiPimWA,箱子,蜘蛛腺,spidergland,-1
萌新地洞,2023-06-12 07:22,DINOFOOD,KU_IiiPimWA,箱子,兔绒,manrabbit_tail,-9
萌新地洞,2023-06-12 07:23,DINOFOOD,KU_IiiPimWA,箱子,兔绒,manrabbit_tail,9
萌新地洞,2023-06-12 09:27,a1314,KU_cuIT1e8U,箱子,草墙,wall_hay_item,-2
萌新地洞,2023-06-12 09:27,a1314,KU_cuIT1e8U,箱子,草墙,wall_hay_item,1
萌新地洞,2023-06-12 09:37,a1314,KU_cuIT1e8U,箱子,魔光护符,yellowamulet,1
萌新地洞,2023-06-12 09:37,a1314,KU_cuIT1e8U,箱子,铥矿,thulecite,9
萌新地洞,2023-06-12 09:37,a1314,KU_cuIT1e8U,箱子,唤星者魔杖,yellowstaff,1
萌新地洞,2023-06-12 09:37,a1314,KU_cuIT1e8U,箱子,铥矿棒,ruins_bat,1
萌新地洞,2023-06-12 12:27,幻滅,KU_P2T7Pk5O,箱子,{item}草图,sketch,1
萌新地洞,2023-06-12 12:27,幻滅,KU_P2T7Pk5O,箱子,花瓣,petals,1
萌新地洞,2023-06-12 12:28,幻滅,KU_P2T7Pk5O,箱子,骨头盔甲,armorskeleton,1
萌新地洞,2023-06-12 15:32,a1314,KU_cuIT1e8U,箱子,锤子,hammer,-1
萌新地洞,2023-06-12 15:32,a1314,KU_cuIT1e8U,箱子,锤子,hammer,1
萌新地洞,2023-06-12 15:34,a1314,KU_cuIT1e8U,箱子,腐烂物,spoiled_food,-1
萌新地洞,2023-06-12 15:34,a1314,KU_cuIT1e8U,箱子,齿轮,gears,5
萌新地洞,2023-06-12 15:34,a1314,KU_cuIT1e8U,箱子,{item}草图,sketch,-1
萌新地洞,2023-06-12 15:34,a1314,KU_cuIT1e8U,箱子,橙宝石,orangegem,2
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,唤星者魔杖,yellowstaff,-1
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,铥矿,thulecite,-9
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,铥矿棒,ruins_bat,-1
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,骨头盔甲,armorskeleton,-1
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,齿轮,gears,-5
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,橙宝石,orangegem,-2
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,齿轮,gears,5
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,橙宝石,orangegem,2
萌新地洞,2023-06-12 16:01,a1314,KU_cuIT1e8U,箱子,铥矿,thulecite,9
萌新地洞,2023-06-12 16:02,a1314,KU_cuIT1e8U,箱子,黄宝石,yellowgem,2
萌新地洞,2023-06-12 16:02,a1314,KU_cuIT1e8U,箱子,绿宝石,greengem,2
萌新地洞,2023-06-12 16:22,a1314,KU_cuIT1e8U,箱子,绿宝石,greengem,-2
萌新地洞,2023-06-12 16:22,a1314,KU_cuIT1e8U,箱子,黄宝石,yellowgem,-2
萌新地洞,2023-06-12 16:22,a1314,KU_cuIT1e8U,箱子,铥矿,thulecite,-19
萌新地洞,2023-06-12 18:57,a1314,KU_cuIT1e8U,箱子,暗影香炉,thurible,-1
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,魔光护符,yellowamulet,-1
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,橙宝石,orangegem,-4
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,齿轮,gears,-9
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,暗影香炉,thurible,-1
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,暗影香炉,thurible,1
萌新地洞,2023-06-12 19:16,a1314,KU_cuIT1e8U,箱子,暗影香炉,thurible,1
萌新地洞,2023-06-12 19:49,伊吹风子,KU__CRUc70o,箱子,暖石,heatrock,1
萌新地洞,2023-06-12 19:49,伊吹风子,KU__CRUc70o,箱子,发光浆果,wormlight,2
萌新地洞,2023-06-12 19:49,伊吹风子,KU__CRUc70o,箱子,怪物肉,monstermeat,8
萌新地洞,2023-06-12 21:10,Butter Rubber,KU_LnRtDhwe,箱子,溯源表,pocketwatch_recall,-1
萌新地洞,2023-06-12 21:10,Butter Rubber,KU_LnRtDhwe,箱子,溯源表,pocketwatch_recall,1
萌新地洞,2023-06-12 21:10,Butter Rubber,KU_LnRtDhwe,箱子,溯源表,pocketwatch_recall,-1
萌新地洞,2023-06-12 21:10,Butter Rubber,KU_LnRtDhwe,箱子,溯源表,pocketwatch_recall,1
萌新地洞,2023-06-12 21:45,Super Fig,KU_HCp1liQH,箱子,铥矿,thulecite,13
萌新地洞,2023-06-12 21:47,Super Fig,KU_HCp1liQH,箱子,铥矿碎片,thulecite_pieces,17
萌新地洞,2023-06-12 21:47,Super Fig,KU_HCp1liQH,箱子,锤子,hammer,-1
萌新地洞,2023-06-12 21:47,Super Fig,KU_HCp1liQH,箱子,齿轮,gears,7
萌新地洞,2023-06-12 21:47,Super Fig,KU_HCp1liQH,箱子,锤子,hammer,1
萌新地洞,2023-06-12 21:47,Super Fig,KU_HCp1liQH,箱子,暗影香炉,thurible,1
萌新地洞,2023-06-12 21:53,Super Fig,KU_HCp1liQH,箱子,铥矿碎片,thulecite_pieces,-17
萌新地洞,2023-06-12 21:53,Super Fig,KU_HCp1liQH,箱子,齿轮,gears,-7
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,唤星者魔杖,yellowstaff,1
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,铥矿,thulecite,-13
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,铥矿,thulecite,5
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,唤星者魔杖,yellowstaff,-1
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,铥矿碎片,thulecite_pieces,17
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,暗影香炉,thurible,-1
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,暗影香炉,thurible,-1
萌新地洞,2023-06-12 21:54,Super Fig,KU_HCp1liQH,箱子,暗影香炉,thurible,1
萌新地洞,2023-06-12 22:25,seven,KU_vlDbzM6m,箱子,木头,log,16
萌新地洞,2023-06-12 22:25,seven,KU_vlDbzM6m,箱子,木头,log,16
萌新地洞,2023-06-12 22:25,seven,KU_vlDbzM6m,箱子,木头,log,16
萌新地洞,2023-06-12 22:26,seven,KU_vlDbzM6m,箱子,骨头碎片,boneshard,4
长期地面,2023-06-12 00:12,红浪漫VIP一位,KU_bkBUBd5Q,冰箱,培根煎蛋,baconeggs,2
长期地面,2023-06-12 03:12,zxx15579,KU_cuIT10Qb,龙鳞宝箱,亮茄粉碎者,pickaxe_lunarplant,-1
