世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,黄昏匙型假饵,oceanfishinglure_spoon_green,-1
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,19
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,-40
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,黄昏匙型假饵,oceanfishinglure_spoon_green,1
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,日出匙型假饵,oceanfishinglure_spoon_red,-2
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,19
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,-40
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,日出匙型假饵,oceanfishinglure_spoon_red,2
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,日出匙型假饵,oceanfishinglure_spoon_red,-2
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,40
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,树枝,twigs,-40
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,日出匙型假饵,oceanfishinglure_spoon_red,2
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,龙鳞宝箱,采下的草,cutgrass,-40
萌新天堂,2023-07-28 09:58,SuperSonicSpeed60,KU_LnRtC0Fh,龙鳞宝箱,采下的草,cutgrass,15
萌新天堂,2023-07-28 10:00,SuperSonicSpeed60,KU_LnRtC0Fh,箱子,盛夏夜灯套装,carnivaldecor_lamp_kit,-2
萌新天堂,2023-07-28 10:01,SuperSonicSpeed60,KU_LnRtC0Fh,龙鳞宝箱,采下的草,cutgrass,-15
萌新天堂,2023-07-28 10:09,SuperSonicSpeed60,KU_LnRtC0Fh,菌伞灯,启迪碎片,alterguardianhatshard,-1
萌新天堂,2023-07-28 13:42,a1314,KU_cuIT1e8U,龙鳞宝箱,活木头,livinglog,-11
萌新天堂,2023-07-28 13:43,a1314,KU_cuIT1e8U,龙鳞宝箱,活木头,livinglog,7
萌新天堂,2023-07-28 14:50,幻滅,KU_P2T7Pk5O,菌伞灯,启迪碎片,alterguardianhatshard,1
萌新天堂,2023-07-28 17:25,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-28 17:25,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-28 20:52,想养狗子,KU_54sjc7tj,冰箱,采摘的蓝蘑菇,blue_cap,40
萌新天堂,2023-07-28 20:52,想养狗子,KU_54sjc7tj,冰箱,采摘的蓝蘑菇,blue_cap,32
萌新天堂,2023-07-28 20:53,想养狗子,KU_54sjc7tj,冰箱,采摘的蓝蘑菇,blue_cap,-40
萌新天堂,2023-07-28 20:53,想养狗子,KU_54sjc7tj,冰箱,采摘的蓝蘑菇,blue_cap,-32
萌新天堂,2023-07-28 20:53,想养狗子,KU_54sjc7tj,盐盒,采摘的蓝蘑菇,blue_cap,32
萌新天堂,2023-07-28 20:53,想养狗子,KU_54sjc7tj,盐盒,采摘的蓝蘑菇,blue_cap,32
萌新天堂,2023-07-28 21:39,洗碗工必忘我,KU_DfIX63bL,龙鳞宝箱,燧石,flint,2
