世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-20 00:03,无言的诗,KU_0xVLOC4n,箱子,石砖,cutstone,-8
萌新天堂,2023-07-20 00:03,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,1
萌新天堂,2023-07-20 00:03,无言的诗,KU_0xVLOC4n,箱子,木板,boards,-3
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,木板,boards,3
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,-1
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,1
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,-1
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,1
萌新天堂,2023-07-20 00:04,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,-1
萌新天堂,2023-07-20 00:06,阿光,KU_54sjc755,箱子,亮茄粉碎者,pickaxe_lunarplant,1
萌新天堂,2023-07-20 00:06,阿光,KU_54sjc755,箱子,船套装,boat_item,-1
萌新天堂,2023-07-20 00:07,阿光,KU_54sjc755,箱子,船套装,boat_item,1
萌新天堂,2023-07-20 00:08,1497,KU_kTIVBOUI,龙鳞宝箱,月岩雕像,moonrockidol,-1
萌新天堂,2023-07-20 00:10,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,1
萌新天堂,2023-07-20 00:10,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,-1
萌新天堂,2023-07-20 00:10,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,1
萌新天堂,2023-07-20 00:10,无言的诗,KU_0xVLOC4n,箱子,电子元件,transistor,2
萌新天堂,2023-07-20 00:12,无言的诗,KU_0xVLOC4n,箱子,齿轮,gears,-1
萌新天堂,2023-07-20 00:13,无言的诗,KU_0xVLOC4n,箱子,木板,boards,-3
萌新天堂,2023-07-20 00:13,无言的诗,KU_0xVLOC4n,箱子,电子元件,transistor,-2
