世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-25 18:49,AhhhFang,KU_vCuBSsWK,冬季盛宴树,华丽的装饰,winter_ornament_boss_beequeen,-1
萌新天堂,2023-07-25 18:49,AhhhFang,KU_vCuBSsWK,冬季盛宴树,华丽的装饰,winter_ornament_boss_beequeen,1
萌新天堂,2023-07-25 19:35,二似菜鸡,KU_osFM6pvo,箱子,腐烂物,spoiled_food,-11
萌新天堂,2023-07-25 19:35,二似菜鸡,KU_osFM6pvo,箱子,腐烂物,spoiled_food,11
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:13,Ns,KU_3xJ72NY-,箱子,铥矿皇冠,ruinshat,1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:39,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,-1
萌新天堂,2023-07-25 23:40,Ns,KU_3xJ72NY-,龙鳞宝箱,铥矿皇冠,ruinshat,1
