世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:36,Joker,KU_66iaM5pa,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-06 01:44,Joker,KU_66iaM5pa,龙鳞宝箱,高礼帽,tophat,-1
萌新天堂,2023-06-06 10:35,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,20
萌新天堂,2023-06-06 10:35,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,20
萌新天堂,2023-06-06 10:36,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,8
萌新天堂,2023-06-06 10:45,alameda slim,KU_6BQkk40Q,龙鳞宝箱,高礼帽,tophat,-1
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-20
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,8
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-8
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-20
萌新天堂,2023-06-06 10:47,alameda slim,KU_6BQkk40Q,箱子,清洁扫把,reskin_tool,-1
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,20
萌新天堂,2023-06-06 10:47,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,1
萌新天堂,2023-06-06 10:48,alameda slim,KU_6BQkk40Q,箱子,清洁扫把,reskin_tool,1
萌新天堂,2023-06-06 10:53,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-20
萌新天堂,2023-06-06 10:53,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-20
萌新天堂,2023-06-06 10:53,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-1
萌新天堂,2023-06-06 10:54,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,12
萌新天堂,2023-06-06 10:54,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,6
萌新天堂,2023-06-06 11:31,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-6
萌新天堂,2023-06-06 11:31,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-20
萌新天堂,2023-06-06 11:33,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,5
萌新天堂,2023-06-06 11:38,星澜,KU_tvX4yXh_,冰箱,熟肉,cookedmeat,-5
萌新天堂,2023-06-06 11:38,星澜,KU_tvX4yXh_,冰箱,腐烂物,spoiled_food,-18
萌新天堂,2023-06-06 15:25,Mooo,KU_lEI1VbCg,箱子,羽毛笔,featherpencil,-5
萌新天堂,2023-06-06 15:25,Mooo,KU_lEI1VbCg,箱子,羽毛笔,featherpencil,4
萌新天堂,2023-06-06 15:25,Mooo,KU_lEI1VbCg,箱子,莎草纸,papyrus,-33
萌新天堂,2023-06-06 15:25,Mooo,KU_lEI1VbCg,箱子,莎草纸,papyrus,32
萌新天堂,2023-06-06 15:37,楠沐枫,KU_N9ipdWHI,箱子,石果,rock_avocado_fruit,40
萌新天堂,2023-06-06 15:37,楠沐枫,KU_N9ipdWHI,箱子,阿比盖尔之花,abigail_flower,1
萌新天堂,2023-06-06 15:37,楠沐枫,KU_N9ipdWHI,箱子,石果,rock_avocado_fruit,-40
萌新天堂,2023-06-06 15:47,楠沐枫,KU_N9ipdWHI,冰箱,蛙腿,froglegs,6
萌新天堂,2023-06-06 15:47,楠沐枫,KU_N9ipdWHI,箱子,清洁扫把,reskin_tool,1
萌新天堂,2023-06-06 16:00,楠沐枫,KU_N9ipdWHI,盐盒,怪物肉,monstermeat,1
萌新天堂,2023-06-06 19:08,颂恩,KU_H2AfRqiQ,箱子,腐烂物,spoiled_food,-37
萌新天堂,2023-06-06 19:09,颂恩,KU_H2AfRqiQ,箱子,腐烂物,spoiled_food,12
萌新天堂,2023-06-06 19:10,可是他叫我寶欸,KU_iuD7s49j,箱子,清洁扫把,reskin_tool,-1
萌新天堂,2023-06-06 19:11,可是他叫我寶欸,KU_iuD7s49j,箱子,清洁扫把,reskin_tool,1
萌新天堂,2023-06-06 19:11,可是他叫我寶欸,KU_iuD7s49j,菌伞灯,启迪碎片,alterguardianhatshard,-1
萌新天堂,2023-06-06 19:19,可是他叫我寶欸,KU_iuD7s49j,箱子,格罗姆的黏液,glommerfuel,-1
萌新天堂,2023-06-06 22:26,想养狗子,KU_54sjc7tj,菌伞灯,启迪碎片,alterguardianhatshard,1
萌新天堂,2023-06-06 22:26,想养狗子,KU_54sjc7tj,菌伞灯,启迪碎片,alterguardianhatshard,-1
萌新天堂,2023-06-06 22:27,a1314,KU_cuIT1e8U,菌伞灯,启迪碎片,alterguardianhatshard,1
萌新天堂,2023-06-06 22:27,a1314,KU_cuIT1e8U,菌伞灯,启迪碎片,alterguardianhatshard,-1
萌新天堂,2023-06-06 22:27,a1314,KU_cuIT1e8U,菌伞灯,蓝色孢子,spore_tall,1
萌新天堂,2023-06-06 22:27,a1314,KU_cuIT1e8U,菌伞灯,蓝色孢子,spore_tall,-1
萌新天堂,2023-06-06 22:27,a1314,KU_cuIT1e8U,菌伞灯,启迪碎片,alterguardianhatshard,1
