世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-11 00:25,小邹丶,KU_HPJVTvjb,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-11 00:25,小邹丶,KU_HPJVTvjb,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-11 00:25,小邹丶,KU_HPJVTvjb,箱子,地图卷轴,mapscroll,1
萌新天堂,2023-06-11 06:34,Gnil,KU__9qL14Nv,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-11 06:34,明,KU_WijUQfZ3,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-11 06:34,明,KU_WijUQfZ3,箱子,地图卷轴,mapscroll,-1
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,箱子,宝石哑铃,dumbbell_gem,-1
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,箱子,宝石哑铃,dumbbell_gem,1
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,冰箱,怪物肉,monstermeat,2
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,冰箱,腐烂物,spoiled_food,-20
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,冰箱,腐烂物,spoiled_food,-16
萌新天堂,2023-06-11 07:48,明,KU_WijUQfZ3,冰箱,腐烂物,spoiled_food,39
萌新天堂,2023-06-11 07:54,明,KU_WijUQfZ3,盐盒,怪物肉,monstermeat,1
萌新天堂,2023-06-11 07:55,明,KU_WijUQfZ3,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-11 09:05,伊吹风子,KU__CRUc70o,箱子,干草叉,pitchfork,-1
萌新天堂,2023-06-11 09:05,伊吹风子,KU__CRUc70o,冰箱,必忘我,forgetmelots,4
萌新天堂,2023-06-11 09:10,伊吹风子,KU__CRUc70o,箱子,骨头碎片,boneshard,2
萌新天堂,2023-06-11 09:11,伊吹风子,KU__CRUc70o,箱子,便便桶,fertilizer,1
萌新天堂,2023-06-11 09:11,伊吹风子,KU__CRUc70o,箱子,便便桶,fertilizer,1
萌新天堂,2023-06-11 09:13,伊吹风子,KU__CRUc70o,箱子,黄金园艺锄,golden_farm_hoe,-1
萌新天堂,2023-06-11 09:16,伊吹风子,KU__CRUc70o,菌伞灯,启迪碎片,alterguardianhatshard,1
