世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-18 00:10,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 00:10,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 00:10,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 00:10,Ns,KU_3xJ72NY-,冰箱,怪物肉干,monstermeat_dried,-6
萌新天堂,2023-06-18 00:10,Ns,KU_3xJ72NY-,冰箱,怪物肉干,monstermeat_dried,5
萌新天堂,2023-06-18 00:12,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 00:12,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 00:22,小希,KU_1_XnbmU3,龙鳞宝箱,花瓣,petals,3
萌新天堂,2023-06-18 00:22,小希,KU_1_XnbmU3,龙鳞宝箱,叶肉,plantmeat,4
萌新天堂,2023-06-18 00:22,小希,KU_1_XnbmU3,龙鳞宝箱,蜂蜜,honey,4
萌新天堂,2023-06-18 00:22,小希,KU_1_XnbmU3,龙鳞宝箱,种子,seeds,1
萌新天堂,2023-06-18 00:22,小希,KU_1_XnbmU3,龙鳞宝箱,树枝,twigs,3
萌新天堂,2023-06-18 00:44,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 00:44,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 00:50,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 00:50,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 09:43,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 10:13,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 11:38,守望屁股,KU_wwUugdqX,冰箱,冰,ice,-2
萌新天堂,2023-06-18 11:38,守望屁股,KU_wwUugdqX,冰箱,冰,ice,1
萌新天堂,2023-06-18 11:46,守望屁股,KU_wwUugdqX,箱子,石果,rock_avocado_fruit,3
萌新天堂,2023-06-18 11:53,ED,KU_N9ipdWQd,箱子,木头,log,-20
萌新天堂,2023-06-18 13:40,ED,KU_N9ipdWQd,冰箱,小肉,smallmeat,1
萌新天堂,2023-06-18 16:27,洗碗工必忘我,KU_DfIX63bL,冰箱,怪物肉,monstermeat,5
萌新天堂,2023-06-18 16:27,洗碗工必忘我,KU_DfIX63bL,冰箱,腐烂物,spoiled_food,-5
萌新天堂,2023-06-18 16:32,童的翠梅,KU_bALbfbZi,箱子,猪皮,pigskin,-3
萌新天堂,2023-06-18 17:12,洗碗工必忘我,KU_DfIX63bL,冰箱,熟叶肉,plantmeat_cooked,5
萌新天堂,2023-06-18 17:12,洗碗工必忘我,KU_DfIX63bL,盐盒,腐烂物,spoiled_food,-1
萌新天堂,2023-06-18 17:12,洗碗工必忘我,KU_DfIX63bL,冰箱,熟叶肉,plantmeat_cooked,-5
萌新天堂,2023-06-18 17:12,洗碗工必忘我,KU_DfIX63bL,冰箱,腐烂物,spoiled_food,-1
萌新天堂,2023-06-18 17:22,无无明明,KU_3NiPQyv9,冰箱,蛙腿,froglegs,13
萌新天堂,2023-06-18 17:37,童的翠梅,KU_bALbfbZi,箱子,针线包,sewing_kit,1
萌新天堂,2023-06-18 17:37,童的翠梅,KU_bALbfbZi,箱子,猪皮,pigskin,2
萌新天堂,2023-06-18 17:37,童的翠梅,KU_bALbfbZi,箱子,石果,rock_avocado_fruit,-3
萌新天堂,2023-06-18 17:37,童的翠梅,KU_bALbfbZi,箱子,牛毛,beefalowool,7
萌新天堂,2023-06-18 17:37,童的翠梅,KU_bALbfbZi,箱子,牛毛,beefalowool,-7
萌新天堂,2023-06-18 17:43,童的翠梅,KU_bALbfbZi,箱子,牛毛,beefalowool,5
萌新天堂,2023-06-18 17:50,童的翠梅,KU_bALbfbZi,龙鳞宝箱,犬牙,houndstooth,12
萌新天堂,2023-06-18 18:19,无无明明,KU_3NiPQyv9,冰箱,蛙腿,froglegs,-13
萌新天堂,2023-06-18 18:24,童的翠梅,KU_bALbfbZi,箱子,针线包,sewing_kit,-1
萌新天堂,2023-06-18 18:24,童的翠梅,KU_bALbfbZi,箱子,针线包,sewing_kit,1
萌新天堂,2023-06-18 18:27,无无明明,KU_3NiPQyv9,冰箱,小风干肉,smallmeat_dried,12
萌新天堂,2023-06-18 18:38,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 18:38,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 18:38,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 18:38,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 18:38,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 18:48,无无明明,KU_3NiPQyv9,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 18:48,无无明明,KU_3NiPQyv9,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 18:57,童的翠梅,KU_bALbfbZi,龙鳞宝箱,鞍角,saddlehorn,1
萌新天堂,2023-06-18 18:57,童的翠梅,KU_bALbfbZi,龙鳞宝箱,鞍具,saddle_basic,1
萌新天堂,2023-06-18 19:00,童的翠梅,KU_bALbfbZi,龙鳞宝箱,蜘蛛丝,silk,6
萌新天堂,2023-06-18 19:03,无无明明,KU_3NiPQyv9,箱子,针线包,sewing_kit,-1
萌新天堂,2023-06-18 19:03,无无明明,KU_3NiPQyv9,箱子,针线包,sewing_kit,1
萌新天堂,2023-06-18 19:05,无无明明,KU_3NiPQyv9,冰箱,成熟石果,rock_avocado_fruit_ripe,2
萌新天堂,2023-06-18 19:07,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:07,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:07,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:09,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:11,童的翠梅,KU_bALbfbZi,龙鳞宝箱,树枝,twigs,-3
萌新天堂,2023-06-18 19:11,童的翠梅,KU_bALbfbZi,龙鳞宝箱,树枝,twigs,3
萌新天堂,2023-06-18 19:11,童的翠梅,KU_bALbfbZi,龙鳞宝箱,牛角帽,beefalohat,1
萌新天堂,2023-06-18 19:14,无无明明,KU_3NiPQyv9,冰箱,成熟石果,rock_avocado_fruit_ripe,-1
萌新天堂,2023-06-18 19:19,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:19,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:21,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:23,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:23,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:27,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:27,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:27,无无明明,KU_3NiPQyv9,冰箱,小风干肉,smallmeat_dried,-26
萌新天堂,2023-06-18 19:31,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:31,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:31,Sukiki0802,KU_3NiPQhf9,盐盒,胡萝卜,carrot,2
萌新天堂,2023-06-18 19:40,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:40,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:42,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:42,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:46,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:46,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:46,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,-1
萌新天堂,2023-06-18 19:46,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,-1
萌新天堂,2023-06-18 19:49,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:49,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 19:53,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-06-18 19:53,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-18 20:01,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-06-18 20:01,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-06-18 20:01,Ns,KU_3xJ72NY-,箱子,黄金园艺锄,golden_farm_hoe,1
萌新天堂,2023-06-18 20:01,Ns,KU_3xJ72NY-,箱子,黄金铲子,goldenshovel,1
萌新天堂,2023-06-18 20:01,Ns,KU_3xJ72NY-,箱子,独奏乐器,onemanband,1
萌新天堂,2023-06-18 20:05,Ns,KU_3xJ72NY-,箱子,独奏乐器,onemanband,-1
萌新天堂,2023-06-18 20:05,Ns,KU_3xJ72NY-,箱子,黄金铲子,goldenshovel,-1
萌新天堂,2023-06-18 20:05,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,-1
萌新天堂,2023-06-18 20:05,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,-1
萌新天堂,2023-06-18 20:07,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
萌新天堂,2023-06-18 20:07,Ns,KU_3xJ72NY-,箱子,空浇水壶,wateringcan,1
