世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-03 10:27,柳南君五郎,KU_-9FqBRVr,冰箱,腐烂物,spoiled_food,-2
萌新天堂,2023-07-03 10:27,柳南君五郎,KU_-9FqBRVr,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-07-03 10:27,柳南君五郎,KU_-9FqBRVr,冰箱,腐烂物,spoiled_food,-8
萌新天堂,2023-07-03 10:27,柳南君五郎,KU_-9FqBRVr,冰箱,腐烂物,spoiled_food,-3
萌新天堂,2023-07-03 10:29,柳南君五郎,KU_-9FqBRVr,箱子,树枝,twigs,-35
萌新天堂,2023-07-03 10:29,柳南君五郎,KU_-9FqBRVr,箱子,腐烂物,spoiled_food,-1
萌新天堂,2023-07-03 10:30,柳南君五郎,KU_-9FqBRVr,箱子,绳子,rope,-10
萌新天堂,2023-07-03 10:30,柳南君五郎,KU_-9FqBRVr,箱子,蜘蛛丝,silk,-13
萌新天堂,2023-07-03 10:30,柳南君五郎,KU_-9FqBRVr,箱子,绳子,rope,-1
萌新天堂,2023-07-03 10:30,柳南君五郎,KU_-9FqBRVr,箱子,树枝,twigs,-40
萌新天堂,2023-07-03 10:30,柳南君五郎,KU_-9FqBRVr,箱子,树枝,twigs,-25
萌新天堂,2023-07-03 10:31,柳南君五郎,KU_-9FqBRVr,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-03 10:31,柳南君五郎,KU_-9FqBRVr,冰箱,暖石,heatrock,1
萌新天堂,2023-07-03 10:46,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,9
萌新天堂,2023-07-03 10:47,QuQ,KU_pGN8ReCW,冰箱,火荨麻叶,firenettles,2
萌新天堂,2023-07-03 10:47,QuQ,KU_pGN8ReCW,冰箱,种子,seeds,1
萌新天堂,2023-07-03 10:47,QuQ,KU_pGN8ReCW,箱子,石砖,cutstone,-3
萌新天堂,2023-07-03 10:48,QuQ,KU_pGN8ReCW,箱子,石墙,wall_stone_item,5
萌新天堂,2023-07-03 10:48,QuQ,KU_pGN8ReCW,箱子,石砖,cutstone,1
萌新天堂,2023-07-03 10:48,QuQ,KU_pGN8ReCW,箱子,毛丛,furtuft,1
萌新天堂,2023-07-03 10:49,QuQ,KU_pGN8ReCW,冰箱,火荨麻叶,firenettles,-2
萌新天堂,2023-07-03 10:49,QuQ,KU_pGN8ReCW,冰箱,火荨麻叶,firenettles,2
萌新天堂,2023-07-03 10:49,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,-8
萌新天堂,2023-07-03 10:49,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,7
萌新天堂,2023-07-03 10:55,QuQ,KU_pGN8ReCW,箱子,树枝,twigs,40
