世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-07-06 09:06,頌恩,KU_H2AfRqiQ,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-06 09:06,頌恩,KU_H2AfRqiQ,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-06 09:06,頌恩,KU_H2AfRqiQ,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-06 09:10,Dawn,KU_lXC3FE-c,龙鳞宝箱,亮茄外壳,lunarplant_husk,2
萌新天堂,2023-07-06 09:11,Dawn,KU_lXC3FE-c,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-06 09:12,Dawn,KU_lXC3FE-c,龙鳞宝箱,雨伞,umbrella,1
萌新天堂,2023-07-06 09:22,頌恩,KU_H2AfRqiQ,龙鳞宝箱,雨伞,umbrella,-1
萌新天堂,2023-07-06 09:43,Dawn,KU_lXC3FE-c,龙鳞宝箱,针线包,sewing_kit,-1
萌新天堂,2023-07-06 09:43,Dawn,KU_lXC3FE-c,龙鳞宝箱,针线包,sewing_kit,1
萌新天堂,2023-07-06 09:44,Dawn,KU_lXC3FE-c,龙鳞宝箱,针线包,sewing_kit,-1
萌新天堂,2023-07-06 09:44,Dawn,KU_lXC3FE-c,龙鳞宝箱,针线包,sewing_kit,1
萌新天堂,2023-07-06 13:25,QuQ,KU_pGN8ReCW,冰箱,叶肉,plantmeat,2
萌新天堂,2023-07-06 13:33,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,2
萌新天堂,2023-07-06 13:39,QuQ,KU_pGN8ReCW,龙鳞宝箱,木头,log,3
萌新天堂,2023-07-06 13:39,QuQ,KU_pGN8ReCW,龙鳞宝箱,树枝,twigs,6
萌新天堂,2023-07-06 13:42,QuQ,KU_pGN8ReCW,龙鳞宝箱,采下的草,cutgrass,-1
萌新天堂,2023-07-06 13:43,QuQ,KU_pGN8ReCW,龙鳞宝箱,木头,log,-1
萌新天堂,2023-07-06 13:43,QuQ,KU_pGN8ReCW,龙鳞宝箱,木头,log,-1
萌新天堂,2023-07-06 13:43,QuQ,KU_pGN8ReCW,龙鳞宝箱,燧石,flint,-37
萌新天堂,2023-07-06 13:45,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,40
萌新天堂,2023-07-06 13:45,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,40
萌新天堂,2023-07-06 13:45,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,40
萌新天堂,2023-07-06 13:49,QuQ,KU_pGN8ReCW,冰箱,炖肉汤,bonestew,-1
萌新天堂,2023-07-06 13:51,QuQ,KU_pGN8ReCW,冰箱,带刺的种子,tomato_seeds,40
萌新天堂,2023-07-06 13:51,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,-40
萌新天堂,2023-07-06 13:51,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,40
萌新天堂,2023-07-06 13:54,QuQ,KU_pGN8ReCW,冰箱,怪物肉,monstermeat,2
萌新天堂,2023-07-06 13:54,Ns,KU_3xJ72NY-,龙鳞宝箱,溯源表,pocketwatch_recall,1
萌新天堂,2023-07-06 13:54,Ns,KU_3xJ72NY-,龙鳞宝箱,溯源表,pocketwatch_recall,1
萌新天堂,2023-07-06 13:57,QuQ,KU_pGN8ReCW,冰箱,芦笋,asparagus,1
萌新天堂,2023-07-06 13:57,QuQ,KU_pGN8ReCW,冰箱,带刺的种子,tomato_seeds,-40
萌新天堂,2023-07-06 14:08,QuQ,KU_pGN8ReCW,冰箱,叶肉,plantmeat,-2
萌新天堂,2023-07-06 14:08,QuQ,KU_pGN8ReCW,冰箱,叶肉,plantmeat,2
萌新天堂,2023-07-06 14:09,QuQ,KU_pGN8ReCW,冰箱,怪物肉,monstermeat,-2
萌新天堂,2023-07-06 14:10,QuQ,KU_pGN8ReCW,冰箱,叶肉,plantmeat,-2
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,洋葱,onion,1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,芦笋,asparagus,-1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,芦笋,asparagus,1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,洋葱,onion,-1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,盐盒,洋葱,onion,1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,盐盒,洋葱,onion,-1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,洋葱,onion,1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,-1
萌新天堂,2023-07-06 14:12,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,1
萌新天堂,2023-07-06 14:14,QuQ,KU_pGN8ReCW,冰箱,土豆,potato,1
萌新天堂,2023-07-06 14:14,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,-1
萌新天堂,2023-07-06 14:15,QuQ,KU_pGN8ReCW,冰箱,采摘的红蘑菇,red_cap,10
萌新天堂,2023-07-06 14:18,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,1
萌新天堂,2023-07-06 14:18,Ns,KU_3xJ72NY-,冰箱,暖石,heatrock,-1
萌新天堂,2023-07-06 14:19,Ns,KU_3xJ72NY-,龙鳞宝箱,溯源表,pocketwatch_recall,-1
萌新天堂,2023-07-06 14:19,Ns,KU_3xJ72NY-,龙鳞宝箱,溯源表,pocketwatch_recall,-1
萌新天堂,2023-07-06 14:20,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,40
萌新天堂,2023-07-06 14:31,QuQ,KU_pGN8ReCW,冰箱,芦笋,asparagus,-2
萌新天堂,2023-07-06 14:31,QuQ,KU_pGN8ReCW,冰箱,洋葱,onion,-1
萌新天堂,2023-07-06 14:31,QuQ,KU_pGN8ReCW,冰箱,土豆,potato,-1
萌新天堂,2023-07-06 14:33,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,-40
萌新天堂,2023-07-06 14:33,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,40
萌新天堂,2023-07-06 14:34,QuQ,KU_pGN8ReCW,冰箱,番茄,tomato,15
萌新天堂,2023-07-06 14:34,QuQ,KU_pGN8ReCW,冰箱,球茎状种子,dragonfruit_seeds,40
萌新天堂,2023-07-06 14:34,QuQ,KU_pGN8ReCW,冰箱,带刺的种子,tomato_seeds,19
