世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
萌新天堂,2023-06-28 08:15,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-28 08:15,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-28 08:16,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-28 08:25,Red_Gaga,KU_dNpFm5Ey,箱子,石果,rock_avocado_fruit,40
萌新天堂,2023-06-28 08:25,Red_Gaga,KU_dNpFm5Ey,箱子,石果,rock_avocado_fruit,40
萌新天堂,2023-06-28 08:25,Red_Gaga,KU_dNpFm5Ey,箱子,石果,rock_avocado_fruit,4
萌新天堂,2023-06-28 08:52,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,5
萌新天堂,2023-06-28 08:56,........,KU_iJIpcR0O,盐盒,腐烂物,spoiled_food,-2
萌新天堂,2023-06-28 09:08,........,KU_iJIpcR0O,冰箱,多汁浆果,berries_juicy,3
萌新天堂,2023-06-28 09:23,Red_Gaga,KU_dNpFm5Ey,箱子,高脚鸟蛋,tallbirdegg,-1
萌新天堂,2023-06-28 09:23,Red_Gaga,KU_dNpFm5Ey,冰箱,多汁浆果,berries_juicy,-1
萌新天堂,2023-06-28 09:40,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,7
萌新天堂,2023-06-28 09:50,QuQ,KU_pGN8ReCW,冰箱,种子,seeds,3
萌新天堂,2023-06-28 09:50,QuQ,KU_pGN8ReCW,冰箱,成熟石果,rock_avocado_fruit_ripe,-7
萌新天堂,2023-06-28 09:50,QuQ,KU_pGN8ReCW,冰箱,成熟石果,rock_avocado_fruit_ripe,6
萌新天堂,2023-06-28 09:50,QuQ,KU_pGN8ReCW,冰箱,肉丸,meatballs,1
萌新天堂,2023-06-28 09:51,QuQ,KU_pGN8ReCW,冰箱,种子,seeds,1
萌新天堂,2023-06-28 09:58,QuQ,KU_pGN8ReCW,箱子,高脚鸟蛋,tallbirdegg,1
萌新天堂,2023-06-28 10:01,QuQ,KU_pGN8ReCW,冰箱,暖石,heatrock,-1
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,蔬菜杂烩,ratatouille,1
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,怪物肉,monstermeat,1
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,成熟石果,rock_avocado_fruit_ripe,-7
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,成熟石果,rock_avocado_fruit_ripe,4
萌新天堂,2023-06-28 10:02,Red_Gaga,KU_dNpFm5Ey,冰箱,成熟石果,rock_avocado_fruit_ripe,4
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,怪物肉干,monstermeat_dried,12
萌新天堂,2023-06-28 10:02,Red_Gaga,KU_dNpFm5Ey,冰箱,怪物肉干,monstermeat_dried,12
萌新天堂,2023-06-28 10:02,QuQ,KU_pGN8ReCW,冰箱,肉丸,meatballs,1
萌新天堂,2023-06-28 10:06,QuQ,KU_pGN8ReCW,冰箱,肉丸,meatballs,-1
萌新天堂,2023-06-28 10:24,QuQ,KU_pGN8ReCW,冰箱,成熟石果,rock_avocado_fruit_ripe,-4
萌新天堂,2023-06-28 10:25,QuQ,KU_pGN8ReCW,冰箱,腐烂物,spoiled_food,-16
